Date,Price,Open,High,Low,Vol.,Change %
09/07/2022,5.17,5.17,5.17,5.17,133.68K,4.87%
09/04/2022,4.93,4.93,4.93,4.93,60.87K,4.89%
08/31/2022,4.7,4.7,4.7,4.7,474.52K,4.91%
08/28/2022,4.48,4.48,4.48,4.48,238.47K,4.92%
08/24/2022,4.27,4.27,4.27,4.27,241.79K,4.91%
08/21/2022,4.07,4.07,4.07,4.07,251.23K,4.90%
12/23/2021,3.88,3.88,3.88,3.88,,0.00%
12/22/2021,3.88,3.88,3.88,3.88,,0.00%
12/21/2021,3.88,3.88,3.88,3.88,,0.00%
12/20/2021,3.88,3.88,3.88,3.88,,0.00%
12/19/2021,3.88,3.88,3.88,3.88,,0.00%
12/16/2021,3.88,3.88,3.88,3.88,,0.00%
12/15/2021,3.88,3.88,3.88,3.88,,0.00%
12/12/2021,3.88,3.88,3.88,3.88,531.09K,4.86%
12/08/2021,3.7,3.7,3.7,3.7,1.10M,4.82%
12/07/2021,3.53,3.53,3.53,3.53,,0.00%
12/06/2021,3.53,3.53,3.53,3.53,,0.00%
12/05/2021,3.53,3.53,3.53,3.53,,0.00%
12/02/2021,3.53,3.67,3.7,3.64,3.86M,0.00%
12/01/2021,3.53,3.7,3.7,3.53,2.38M,0.00%
11/30/2021,3.53,3.37,3.53,3.25,4.87M,4.75%
11/29/2021,3.37,3.37,3.37,3.34,1.36M,4.98%
11/28/2021,3.21,3.21,3.21,3.07,1.23M,4.90%
11/25/2021,3.06,3.06,3.06,3.01,1.46M,4.79%
11/24/2021,2.92,2.92,2.92,2.92,180.82K,4.66%
11/23/2021,2.79,2.74,2.79,2.66,1.33M,4.89%
11/22/2021,2.66,2.66,2.66,2.45,3.16M,4.72%
11/21/2021,2.54,2.66,2.66,2.66,86.95K,0.00%
11/18/2021,2.54,2.54,2.54,2.54,118.97K,4.96%
11/17/2021,2.42,2.42,2.42,2.42,242.96K,4.76%
11/16/2021,2.31,2.31,2.31,2.25,922.85K,5.00%
11/15/2021,2.2,2.2,2.2,2.0,5.67M,4.76%
11/14/2021,2.1,2.1,2.1,2.1,377.54K,5.00%
11/11/2021,2.0,1.918,2.018,1.826,3.20M,4.06%
11/10/2021,1.922,1.955,1.955,1.9,4.21M,3.22%
11/09/2021,1.862,1.862,1.862,1.862,215.33K,4.96%
11/08/2021,1.774,1.774,1.774,1.774,401.54K,4.97%
11/07/2021,1.69,1.648,1.695,1.6,407.61K,4.64%
11/04/2021,1.615,1.668,1.668,1.593,481.86K,-0.12%
11/03/2021,1.617,1.65,1.65,1.613,427.33K,-2.12%
11/02/2021,1.652,1.687,1.698,1.636,243.27K,0.36%
11/01/2021,1.646,1.651,1.699,1.61,500.71K,-1.20%
10/31/2021,1.666,1.674,1.701,1.66,361.43K,-0.48%
10/28/2021,1.674,1.65,1.68,1.584,354.35K,0.54%
10/27/2021,1.665,1.777,1.79,1.643,1.23M,-3.65%
10/26/2021,1.728,1.713,1.728,1.646,1.68M,4.98%
10/25/2021,1.646,1.646,1.646,1.63,1.23M,4.97%
10/24/2021,1.568,1.563,1.568,1.5,713.04K,4.95%
10/20/2021,1.494,1.5,1.536,1.416,696.59K,0.27%
10/19/2021,1.49,1.596,1.598,1.489,844.96K,-4.91%
10/18/2021,1.567,1.633,1.66,1.552,1.14M,-4.04%
10/17/2021,1.633,1.6,1.65,1.548,799.63K,1.05%
10/14/2021,1.616,1.616,1.66,1.616,1.05M,-5.00%
10/13/2021,1.701,1.753,1.784,1.701,1.14M,-4.97%
10/12/2021,1.79,1.712,1.82,1.712,1.03M,2.87%
10/11/2021,1.74,1.695,1.753,1.695,641.37K,2.65%
10/10/2021,1.695,1.678,1.715,1.626,568.62K,0.06%
10/06/2021,1.694,1.72,1.739,1.675,383.78K,-0.94%
10/05/2021,1.71,1.719,1.754,1.675,655.85K,2.33%
10/04/2021,1.671,1.751,1.751,1.67,830.16K,-4.89%
10/03/2021,1.757,1.757,1.829,1.74,1.61M,0.00%
09/30/2021,1.757,1.759,1.759,1.7,2.27M,4.83%
09/29/2021,1.676,1.676,1.676,1.676,388.82K,4.95%
09/28/2021,1.597,1.585,1.597,1.546,918.16K,5.00%
09/27/2021,1.521,1.58,1.585,1.52,284.48K,-2.31%
09/26/2021,1.557,1.574,1.597,1.53,174.31K,0.00%
09/23/2021,1.557,1.53,1.565,1.52,355.99K,2.37%
09/22/2021,1.521,1.538,1.575,1.503,884.60K,-2.00%
09/21/2021,1.552,1.596,1.63,1.54,674.01K,-3.90%
09/20/2021,1.615,1.62,1.675,1.6,996.71K,1.19%
09/19/2021,1.596,1.569,1.598,1.526,1.15M,4.86%
09/16/2021,1.522,1.548,1.559,1.51,419.81K,-0.13%
09/15/2021,1.524,1.559,1.559,1.501,240.94K,0.00%
09/14/2021,1.524,1.609,1.61,1.5,491.57K,-1.23%
09/13/2021,1.543,1.485,1.543,1.471,767.01K,4.97%
09/12/2021,1.47,1.488,1.488,1.439,513.62K,1.45%
