Date,Price,Open,High,Low,Vol.,Change %
04/26/2023,16.08,16.0,16.2,15.55,1.07M,0.50%
04/19/2023,16.0,15.45,16.0,15.12,1.25M,4.30%
04/18/2023,15.34,14.8,15.75,14.8,576.88K,3.65%
04/13/2023,14.8,14.74,14.85,14.57,409.02K,1.58%
04/12/2023,14.57,14.8,14.89,14.51,41.78K,0.48%
04/11/2023,14.5,14.9,14.9,14.48,471.79K,-2.23%
04/10/2023,14.83,14.7,14.9,14.6,57.93K,2.13%
04/09/2023,14.52,14.94,15.0,14.5,76.01K,-0.14%
04/06/2023,14.54,15.1,15.1,14.46,378.72K,-2.48%
04/05/2023,14.91,14.85,15.1,14.56,46.35K,0.68%
04/04/2023,14.81,15.0,15.09,14.54,40.48K,-1.27%
04/03/2023,15.0,15.0,15.23,14.85,1.01M,0.07%
04/02/2023,14.99,14.85,15.2,14.53,76.18K,3.17%
03/30/2023,14.53,14.67,14.84,14.51,24.77K,-0.07%
03/29/2023,14.54,14.8,15.0,14.5,92.91K,-1.36%
03/28/2023,14.74,14.9,14.98,14.7,419.61K,-1.40%
03/27/2023,14.95,15.5,15.5,14.5,95.90K,0.13%
03/26/2023,14.93,15.6,15.93,14.51,258.07K,-0.60%
03/23/2023,15.02,14.95,15.95,14.45,38.78K,2.88%
03/22/2023,14.6,14.9,17.5,14.02,441.59K,-1.28%
03/21/2023,14.79,14.86,15.0,14.5,1.02M,1.51%
03/20/2023,14.57,14.5,14.89,14.26,29.50K,2.32%
03/19/2023,14.24,13.8,15.0,13.8,104.21K,3.19%
03/16/2023,13.8,13.8,14.0,13.05,13.51M,-0.43%
03/15/2023,13.86,14.3,14.3,13.5,1.41M,-1.07%
03/14/2023,14.01,14.1,14.69,13.91,1.33M,-0.28%
03/13/2023,14.05,13.81,14.4,13.8,191.06K,0.43%
03/12/2023,13.99,14.76,15.0,13.11,70.33K,-2.64%
03/09/2023,14.37,14.8,14.8,14.0,489.22K,-2.71%
03/08/2023,14.77,15.39,15.39,14.51,178.81K,-3.84%
03/07/2023,15.36,16.0,16.15,15.0,42.38K,-3.94%
03/06/2023,15.99,16.23,16.23,15.5,14.92K,0.00%
03/05/2023,15.99,16.15,16.35,14.22,12.20K,0.00%
03/02/2023,15.99,16.4,16.5,15.52,37.60K,-2.20%
03/01/2023,16.35,16.67,16.7,16.01,925.83K,-0.61%
02/28/2023,16.45,16.5,16.75,16.05,8.17K,0.00%
02/27/2023,16.45,16.4,16.8,16.21,18.23K,0.30%
02/26/2023,16.4,16.7,16.75,16.13,7.00K,0.00%
02/23/2023,16.4,16.8,16.8,16.1,6.74K,0.00%
02/22/2023,16.4,16.5,17.0,16.4,9.56K,0.00%
02/21/2023,16.4,16.7,16.75,16.0,835.32K,-1.68%
02/20/2023,16.68,17.29,17.5,15.8,24.05K,-1.18%
02/19/2023,16.88,17.6,17.79,16.8,39.94K,-3.82%
02/16/2023,17.55,17.9,17.9,17.5,815.26K,-1.40%
02/15/2023,17.8,17.6,17.8,17.52,193.89K,1.60%
02/14/2023,17.52,17.5,17.7,17.47,303.71K,0.34%
02/13/2023,17.46,17.1,17.5,17.0,963.64K,0.87%
02/12/2023,17.31,17.2,17.5,17.01,32.77K,0.17%
02/09/2023,17.28,16.99,17.5,16.65,1.96M,1.71%
02/08/2023,16.99,17.0,17.2,16.5,839.15K,-0.18%
02/07/2023,17.02,16.35,17.13,16.0,474.36K,2.47%
02/06/2023,16.61,16.65,16.7,15.23,14.72K,0.00%
02/05/2023,16.61,16.7,16.7,16.16,159.72K,-0.89%
02/02/2023,16.76,15.1,16.98,14.75,442.21K,10.99%
02/01/2023,15.1,15.0,15.1,14.7,707.79K,0.94%
01/31/2023,14.96,15.0,15.08,14.8,279.83K,-0.40%
01/30/2023,15.02,14.57,15.2,14.57,518.66K,2.74%
01/29/2023,14.62,14.5,14.75,14.3,260.72K,0.83%
01/25/2023,14.5,13.47,14.5,13.37,674.00K,7.65%
01/24/2023,13.47,13.5,13.5,13.23,56.54K,0.15%
01/23/2023,13.45,13.26,13.5,13.2,820.09K,1.43%
01/22/2023,13.26,13.44,13.45,13.2,1.25M,0.45%
01/19/2023,13.2,13.4,13.5,13.0,29.25K,-1.64%
01/18/2023,13.42,13.35,13.45,13.15,32.75K,0.52%
01/17/2023,13.35,13.37,13.5,12.55,81.31K,-0.37%
01/16/2023,13.4,13.36,13.55,13.25,21.29K,0.00%
01/15/2023,13.4,13.4,13.72,13.31,26.56K,0.07%
01/12/2023,13.39,13.75,13.9,13.13,383.92K,-2.62%
01/11/2023,13.75,13.31,13.99,13.0,141.64K,2.69%
01/10/2023,13.39,13.62,13.69,13.26,28.87K,-1.11%
01/09/2023,13.54,13.92,13.92,13.4,26.67K,-0.51%
01/05/2023,13.61,13.9,14.0,13.13,136.68K,-0.73%
01/04/2023,13.71,14.1,14.1,13.01,189.23K,-1.51%
01/03/2023,13.92,14.6,14.6,13.73,79.06K,0.22%
01/02/2023,13.89,13.67,14.12,13.67,19.03K,0.00%
12/29/2022,13.89,13.89,14.0,13.5,194.72K,1.61%
12/28/2022,13.67,13.55,14.28,13.51,1.22M,1.26%
12/27/2022,13.5,13.61,13.9,13.35,69.66K,-0.15%
12/26/2022,13.52,13.8,13.99,13.5,124.22K,-2.94%
12/25/2022,13.93,13.64,14.0,13.41,1.99M,2.13%
12/22/2022,13.64,12.62,15.16,12.62,1.44M,7.91%
12/21/2022,12.64,12.67,12.94,12.6,3.30K,0.00%
12/20/2022,12.64,12.65,13.0,12.55,256.39K,-0.94%
12/19/2022,12.76,12.74,12.8,12.6,84.81K,1.03%
12/18/2022,12.63,12.79,12.79,12.55,343.45K,-0.94%
12/15/2022,12.75,12.7,12.8,12.51,1.36M,0.47%
12/14/2022,12.69,12.6,12.74,12.42,1.31M,1.28%
12/13/2022,12.53,12.5,12.69,12.4,271.10K,0.97%
12/12/2022,12.41,12.5,12.7,12.4,312.44K,-0.24%
12/11/2022,12.44,13.0,13.0,12.4,249.58K,-3.34%
12/08/2022,12.87,13.11,13.2,12.5,25.33K,-2.35%
12/07/2022,13.18,12.8,13.25,12.76,42.60K,0.76%
12/06/2022,13.08,13.0,13.14,12.5,11.14K,0.00%
12/05/2022,13.08,13.0,13.2,12.76,1.54M,0.23%
12/04/2022,13.05,12.53,13.35,12.53,389.15K,2.76%
12/01/2022,12.7,12.5,12.76,12.41,143.00K,1.76%
11/30/2022,12.48,12.75,12.82,10.81,88.53K,-1.73%
11/29/2022,12.7,12.46,12.79,12.46,446.02K,1.60%
11/28/2022,12.5,12.85,12.85,12.41,37.73K,-1.57%
11/27/2022,12.7,12.9,12.99,12.61,300.15K,-1.32%
11/24/2022,12.87,12.6,12.99,12.42,126.53K,2.96%
11/23/2022,12.5,12.75,12.75,10.1,100.62K,-0.87%
11/22/2022,12.61,12.75,12.75,12.51,63.66K,-0.71%
11/21/2022,12.7,12.95,12.95,12.5,2.39M,-2.31%
11/20/2022,13.0,13.0,13.25,12.7,16.13K,0.00%
11/17/2022,13.0,12.75,13.38,12.65,1.74M,3.01%
11/16/2022,12.62,12.85,12.98,12.4,92.29K,-1.02%
11/15/2022,12.75,12.4,12.8,11.0,3.44M,3.41%
11/14/2022,12.33,12.05,12.4,12.0,457.38K,2.58%
11/13/2022,12.02,12.38,12.5,12.0,132.87K,-1.48%
11/10/2022,12.2,11.55,12.37,11.0,75.93K,6.09%
11/09/2022,11.5,10.75,11.68,10.5,288.76K,8.18%
11/08/2022,10.63,10.74,10.76,10.51,97.73K,1.14%
11/07/2022,10.51,10.2,10.74,10.15,40.32K,3.04%
11/06/2022,10.2,10.49,10.5,9.02,8.09K,0.00%
11/03/2022,10.2,9.9,10.49,9.9,361.38K,0.20%
11/02/2022,10.18,9.61,10.2,9.61,1.33K,0.00%
11/01/2022,10.18,10.15,10.18,9.95,4.55M,0.30%
10/31/2022,10.15,10.1,10.25,9.67,10.03M,1.00%
10/30/2022,10.05,10.06,10.1,10.05,25.01K,0.00%
10/27/2022,10.05,9.67,10.1,9.65,82.61K,4.47%
10/26/2022,9.62,9.81,9.81,9.6,241.95K,0.00%
10/25/2022,9.62,9.75,9.81,9.75,7.68K,0.00%
10/24/2022,9.62,9.4,9.75,9.4,1.29K,0.00%
10/23/2022,9.62,9.8,9.8,9.4,2.38K,0.00%
10/20/2022,9.62,9.6,9.8,9.6,20.00M,-1.03%
10/19/2022,9.72,9.79,9.8,9.4,6.73M,1.25%
10/18/2022,9.6,9.5,9.79,9.45,161.27K,0.00%
10/17/2022,9.6,9.6,9.8,9.4,6.02M,-1.03%
10/16/2022,9.7,9.4,9.7,9.4,9.69K,0.00%
10/13/2022,9.7,9.0,9.4,9.0,0.10K,0.00%
10/12/2022,9.7,9.8,9.8,9.0,8.08K,0.00%
10/11/2022,9.7,9.73,9.73,9.55,0.13K,0.00%
10/10/2022,9.7,9.8,9.8,9.55,0.05K,0.00%
10/09/2022,9.7,9.8,9.8,9.6,17.21K,0.00%
10/05/2022,9.7,9.79,9.79,9.55,0.85K,0.00%
10/04/2022,9.7,9.8,9.8,9.55,1.20K,0.00%
10/03/2022,9.7,9.79,9.8,9.7,1.03M,-1.02%
10/02/2022,9.8,9.82,9.82,9.6,7.86K,0.00%
09/29/2022,9.8,9.7,9.85,9.6,394.78K,1.03%
09/28/2022,9.7,9.88,9.9,9.5,523.59K,-1.02%
09/27/2022,9.8,9.9,9.9,9.5,0.84K,0.00%
09/26/2022,9.8,9.5,9.84,9.5,1.02M,-0.20%
09/25/2022,9.82,9.9,9.9,9.3,2.88K,0.00%
09/22/2022,9.82,9.89,9.95,9.82,298.99K,0.00%
09/21/2022,9.82,9.7,9.89,9.7,104.54K,0.20%
09/20/2022,9.8,9.7,9.8,9.51,202.69K,0.93%
09/19/2022,9.71,9.6,9.75,9.6,355.93K,0.94%
09/18/2022,9.62,9.61,9.64,9.21,18.86K,0.00%
09/15/2022,9.62,9.55,9.65,9.5,1.34K,0.00%
09/14/2022,9.62,9.6,9.6,9.4,9.87K,0.00%
09/13/2022,9.62,9.57,9.7,9.46,657.56K,-0.82%
09/12/2022,9.7,9.75,9.75,9.55,7.09K,0.00%
09/11/2022,9.7,9.75,9.79,9.5,3.99K,0.00%
09/08/2022,9.7,9.58,9.9,9.5,1.13M,2.65%
09/07/2022,9.45,9.5,9.5,9.3,194.22K,1.61%
09/06/2022,9.3,9.45,9.59,9.4,8.08K,0.00%
09/05/2022,9.3,9.4,9.5,9.16,159.18K,-0.96%
09/04/2022,9.39,9.5,9.5,9.13,19.54K,0.00%
09/01/2022,9.39,9.46,9.5,9.12,37.56K,-0.84%
08/31/2022,9.47,9.48,9.55,9.11,5.97K,0.00%
08/30/2022,9.47,9.05,9.54,9.0,61.78K,-0.32%
08/29/2022,9.5,9.4,9.6,8.66,9.23K,0.00%
08/28/2022,9.5,9.6,9.6,9.38,100.16K,0.00%
08/25/2022,9.5,9.45,9.73,9.3,1.04M,0.21%
08/24/2022,9.48,9.42,9.66,9.3,1.16M,-1.96%
08/23/2022,9.67,9.85,9.85,9.4,261.72K,-0.41%
08/22/2022,9.71,9.7,9.85,9.5,3.58M,0.10%
08/21/2022,9.7,9.8,10.0,9.5,929.97K,2.32%
08/18/2022,9.48,9.05,9.7,9.05,191.05K,3.04%
08/17/2022,9.2,8.61,9.24,8.61,547.73K,5.87%
08/16/2022,8.69,8.88,9.15,8.48,64.84K,3.70%
08/15/2022,8.38,8.97,8.99,8.15,106.91K,-4.34%
08/14/2022,8.76,8.9,8.99,8.63,92.53K,-2.56%
08/11/2022,8.99,9.15,9.15,9.0,0.08K,0.00%
08/10/2022,8.99,9.0,9.24,8.99,130.64K,-0.66%
08/09/2022,9.05,8.88,9.2,8.88,209.03K,2.38%
08/08/2022,8.84,9.03,9.03,8.71,41.60K,-2.54%
08/07/2022,9.07,9.38,9.38,8.71,92.89K,0.55%
08/04/2022,9.02,8.99,9.5,8.99,1.82M,2.50%
08/03/2022,8.8,8.3,8.95,8.3,1.32M,8.11%
08/02/2022,8.14,8.2,8.28,8.0,20.17K,0.00%
08/01/2022,8.14,8.19,8.29,7.93,470.51K,0.74%
07/31/2022,8.08,8.12,8.3,7.75,11.84K,0.00%
07/28/2022,8.08,7.8,8.38,7.8,230.96K,1.51%
07/27/2022,7.96,8.0,8.2,7.8,184.26K,0.89%
07/26/2022,7.89,7.98,8.1,7.5,198.24K,-0.13%
07/25/2022,7.9,7.82,7.96,7.78,130.05K,1.02%
07/24/2022,7.82,7.87,7.87,7.4,49.48K,2.09%
07/21/2022,7.66,7.35,7.89,7.35,985.99K,2.00%
07/20/2022,7.51,7.69,7.69,7.29,2.16K,0.00%
07/19/2022,7.51,7.55,7.69,7.5,1.17M,1.49%
07/18/2022,7.4,7.58,7.59,7.21,268.27K,3.93%
07/17/2022,7.12,7.6,7.6,7.15,0.60K,0.00%
07/07/2022,7.12,7.4,7.79,7.07,105.34K,0.28%
07/06/2022,7.1,7.01,7.3,6.92,77.13K,0.00%
07/05/2022,7.1,7.01,7.1,7.01,133.58K,0.28%
07/04/2022,7.08,7.1,7.1,7.01,1.23K,0.00%
07/03/2022,7.08,7.19,7.21,7.08,212.00K,-1.80%
06/29/2022,7.21,7.2,7.2,7.11,8.85K,0.00%
06/28/2022,7.21,7.11,7.11,7.08,22.21K,0.00%
06/27/2022,7.21,7.35,7.35,7.1,126.26K,-2.70%
06/26/2022,7.41,7.3,7.35,7.3,32.06K,0.00%
06/23/2022,7.41,7.4,7.4,7.12,12.93K,0.00%
06/22/2022,7.41,7.4,7.47,7.36,513.15K,-1.20%
06/21/2022,7.5,7.5,7.68,7.41,7.85K,0.00%
06/20/2022,7.5,7.51,7.7,7.5,1.79M,-1.45%
06/19/2022,7.61,7.7,7.7,7.51,0.39K,0.00%
06/16/2022,7.61,7.65,7.7,7.61,1.20M,-1.68%
06/15/2022,7.74,7.66,7.74,7.62,0.70K,0.00%
06/14/2022,7.74,7.61,7.74,7.6,63.49K,1.84%
06/13/2022,7.6,7.6,7.77,7.6,3.98K,0.00%
06/12/2022,7.6,7.65,7.8,7.6,8.96K,0.00%
06/09/2022,7.6,7.88,7.88,7.61,3.31K,0.00%
06/08/2022,7.6,7.88,7.88,7.65,5.19K,0.00%
06/07/2022,7.6,7.77,7.77,7.6,38.35K,0.00%
06/06/2022,7.6,7.6,7.7,7.6,1.15K,0.00%
06/05/2022,7.6,7.6,7.6,7.6,7.07K,0.00%
06/02/2022,7.6,7.69,7.75,7.6,1.21K,0.00%
06/01/2022,7.6,7.66,7.66,7.6,1.71M,-1.17%
05/31/2022,7.69,7.71,7.8,7.69,503.32K,-0.13%
05/30/2022,7.7,7.7,7.75,7.51,21.03K,0.00%
05/29/2022,7.7,7.51,7.7,7.5,2.43K,0.00%
05/26/2022,7.7,7.7,7.7,7.6,50.43K,0.00%
05/25/2022,7.7,7.86,7.86,7.6,1.82M,0.00%
05/24/2022,7.7,7.9,7.9,7.6,6.36K,0.00%
05/23/2022,7.7,7.9,7.9,7.7,3.60K,0.00%
05/22/2022,7.7,7.85,7.9,7.7,18.05K,0.00%
05/19/2022,7.7,7.6,7.91,7.6,848.03K,-2.90%
05/18/2022,7.93,7.9,7.94,7.65,6.26K,0.00%
05/17/2022,7.93,7.9,7.94,7.9,51.88K,1.93%
05/16/2022,7.78,7.75,7.8,7.6,978.98K,1.04%
05/15/2022,7.7,7.75,7.8,7.6,790.82K,1.32%
05/12/2022,7.6,7.6,7.6,7.45,4.70K,0.00%
05/11/2022,7.6,7.59,7.78,7.5,7.89K,0.00%
05/10/2022,7.6,7.7,7.8,7.51,952.87K,-3.06%
05/09/2022,7.84,7.94,7.94,7.7,804.55K,-2.00%
05/08/2022,8.0,7.8,7.92,7.25,6.84K,0.00%
04/28/2022,8.0,8.0,8.09,8.0,467.45K,0.00%
04/27/2022,8.0,8.1,8.1,7.71,1.59M,-0.37%
04/26/2022,8.03,7.91,8.05,7.7,1.61M,1.01%
04/21/2022,7.95,7.78,8.0,7.63,883.71K,1.79%
04/20/2022,7.81,7.6,7.9,7.56,635.30K,3.44%
04/19/2022,7.55,7.4,7.7,7.4,2.85M,2.03%
04/18/2022,7.4,7.26,7.46,7.26,257.14K,1.23%
04/17/2022,7.31,7.4,7.48,7.3,164.11K,-1.22%
04/14/2022,7.4,7.25,7.48,7.25,136.77K,0.00%
04/13/2022,7.4,7.45,7.48,7.4,138.86K,0.00%
04/12/2022,7.4,7.35,7.42,7.25,282.25K,-1.46%
04/11/2022,7.51,7.41,7.47,7.2,6.01K,0.00%
04/10/2022,7.51,7.27,7.49,7.27,24.65K,0.00%
04/07/2022,7.51,7.3,7.47,7.2,29.58K,0.00%
04/06/2022,7.51,7.4,7.5,7.4,7.31K,0.00%
04/05/2022,7.51,7.5,7.51,7.3,9.28K,0.00%
04/04/2022,7.51,7.5,7.59,7.4,21.13K,0.00%
04/03/2022,7.51,7.59,7.6,7.5,14.92K,0.00%
03/31/2022,7.51,7.5,7.6,7.15,255.56K,-1.18%
03/30/2022,7.6,7.65,7.8,7.51,325.24K,1.33%
03/29/2022,7.5,7.4,7.65,7.3,92.78K,1.35%
03/28/2022,7.4,7.8,7.8,7.33,661.93K,-1.73%
03/27/2022,7.53,7.5,7.89,7.5,1.04M,0.40%
03/24/2022,7.5,6.9,7.68,6.82,4.74M,9.01%
03/23/2022,6.88,6.85,6.9,6.7,2.16M,2.99%
03/22/2022,6.68,6.7,6.8,6.63,1.40M,1.21%
03/21/2022,6.6,6.7,7.0,6.56,878.17K,0.00%
03/20/2022,6.6,6.85,6.85,6.6,17.36K,0.00%
03/17/2022,6.6,6.69,6.7,6.55,611.68K,-1.35%
03/16/2022,6.69,6.74,6.8,6.65,388.52K,-0.15%
03/15/2022,6.7,6.8,6.9,6.7,645.85K,-0.89%
03/14/2022,6.76,6.77,6.8,6.75,244.35K,-1.17%
03/13/2022,6.84,6.85,7.0,6.75,151.48K,0.59%
03/10/2022,6.8,6.81,6.99,6.7,189.22K,-0.15%
03/09/2022,6.81,7.16,7.16,6.75,799.38K,-2.71%
03/08/2022,7.0,7.35,7.35,6.95,524.09K,-5.53%
03/07/2022,7.41,7.4,7.79,7.35,18.20K,0.00%
03/06/2022,7.41,7.7,7.78,7.4,87.98K,-2.50%
03/03/2022,7.6,7.6,7.68,7.47,59.16K,1.60%
03/02/2022,7.48,7.6,7.6,7.5,0.11K,0.00%
03/01/2022,7.48,7.48,7.48,7.4,860.10K,0.00%
02/28/2022,7.48,7.5,7.5,7.35,99.12K,-2.86%
02/27/2022,7.7,7.5,7.69,7.25,1.26K,0.00%
02/24/2022,7.7,7.89,7.89,7.45,6.44K,0.00%
02/23/2022,7.7,7.75,7.9,7.7,122.62K,-0.13%
02/22/2022,7.71,7.96,7.96,7.71,1.08M,-3.02%
02/21/2022,7.95,7.94,7.96,7.8,58.47K,0.89%
02/20/2022,7.88,7.98,7.98,7.8,88.01K,0.25%
02/17/2022,7.86,8.0,8.0,8.0,0.00K,0.00%
02/16/2022,7.86,7.86,7.97,7.82,210.29K,0.00%
02/15/2022,7.86,7.8,7.98,7.8,14.34K,0.00%
02/14/2022,7.86,7.99,8.0,7.8,123.99K,-1.50%
02/13/2022,7.98,8.16,8.16,7.75,164.99K,0.13%
02/10/2022,7.97,8.18,8.29,8.07,28.22K,0.00%
02/09/2022,7.97,8.2,8.2,8.0,2.17K,0.00%
02/08/2022,7.97,7.85,8.1,7.85,125.03K,-0.38%
02/07/2022,8.0,7.95,8.18,7.95,121.42K,0.76%
02/06/2022,7.94,8.0,8.18,7.9,133.65K,-0.75%
02/03/2022,8.0,8.1,8.18,7.95,1.18M,-1.23%
02/02/2022,8.1,8.25,8.25,8.0,3.40M,-1.10%
02/01/2022,8.19,8.2,8.2,8.05,47.75K,2.37%
01/31/2022,8.0,8.25,8.25,7.95,1.32M,0.00%
01/30/2022,8.0,8.25,8.25,7.93,1.68K,0.00%
01/26/2022,8.0,8.1,8.2,7.94,301.30K,0.00%
01/25/2022,8.0,8.04,8.1,8.0,649.41K,-0.50%
01/24/2022,8.04,8.29,8.29,8.02,49.55K,-3.13%
01/23/2022,8.3,8.2,8.35,8.2,1.12K,0.00%
01/20/2022,8.3,8.1,8.2,8.1,3.15K,0.00%
01/19/2022,8.3,8.32,8.45,8.1,278.91K,0.00%
01/18/2022,8.3,8.32,8.32,8.2,6.84K,0.00%
01/17/2022,8.3,8.11,8.3,8.03,8.23K,0.00%
01/16/2022,8.3,8.2,8.3,8.2,50.89K,0.00%
01/13/2022,8.3,8.3,8.44,8.2,317.98K,0.00%
01/12/2022,8.3,8.3,8.43,8.25,1.06K,0.00%
01/11/2022,8.3,8.45,8.45,8.3,641.09K,-0.95%
01/10/2022,8.38,8.35,8.45,8.35,154.04K,-0.36%
01/09/2022,8.41,8.4,8.41,8.4,1.64K,0.00%
01/05/2022,8.41,8.35,8.58,8.33,256.74K,-1.06%
01/04/2022,8.5,8.3,8.4,8.22,6.28K,0.00%
01/03/2022,8.5,8.5,8.59,8.31,1.88M,0.00%
01/02/2022,8.5,8.59,8.6,8.25,56.63K,0.35%
12/30/2021,8.47,8.5,8.5,8.22,135.93K,0.83%
12/29/2021,8.4,8.23,8.68,8.23,738.15K,0.60%
12/28/2021,8.35,8.58,8.58,8.29,3.66K,0.00%
12/27/2021,8.35,8.5,8.7,8.31,2.59M,-0.83%
12/26/2021,8.42,8.1,8.48,8.1,46.80K,2.93%
12/23/2021,8.18,8.2,8.2,8.1,425.26K,0.37%
12/22/2021,8.15,8.2,8.22,8.09,1.02M,-0.61%
12/21/2021,8.2,8.25,8.25,8.04,755.70K,0.00%
12/20/2021,8.2,8.26,8.26,8.0,145.42K,-0.12%
12/19/2021,8.21,8.3,8.3,8.2,156.01K,0.12%
12/16/2021,8.2,8.19,8.3,8.1,161.71K,2.50%
12/15/2021,8.0,8.0,8.12,8.0,201.44K,-1.36%
12/14/2021,8.11,8.2,8.2,8.0,91.13K,-1.10%
12/13/2021,8.2,8.12,8.12,8.0,26.07K,0.00%
12/12/2021,8.2,8.18,8.24,8.02,68.95K,0.37%
12/09/2021,8.17,8.2,8.25,8.1,95.07K,-0.37%
12/08/2021,8.2,8.2,8.2,8.17,11.19K,0.00%
12/07/2021,8.2,8.1,8.3,8.1,51.53K,0.49%
12/06/2021,8.16,8.25,8.25,8.1,985.95K,-0.49%
12/05/2021,8.2,7.95,8.21,7.95,1.51M,2.50%
12/02/2021,8.0,7.8,8.08,7.8,195.89K,1.91%
12/01/2021,7.85,7.61,7.85,7.61,83.81K,3.84%
11/30/2021,7.56,7.5,7.7,7.5,352.49K,0.00%
11/29/2021,7.56,7.58,7.58,7.45,60.78K,2.86%
11/28/2021,7.35,7.59,7.59,7.3,47.41K,-3.42%
11/25/2021,7.61,7.69,7.8,7.56,2.08M,0.13%
11/24/2021,7.6,7.64,7.66,7.6,19.63K,0.00%
11/23/2021,7.6,7.55,7.6,7.5,310.60K,1.33%
11/22/2021,7.5,7.4,7.59,7.35,886.94K,2.46%
11/21/2021,7.32,7.35,7.4,7.3,1.61M,-0.27%
11/18/2021,7.34,7.44,7.45,7.3,1.04M,-0.14%
11/17/2021,7.35,7.32,7.48,7.3,2.55M,0.00%
