Date,Price,Open,High,Low,Vol.,Change %
06/11/2023,6.15,5.83,6.17,5.83,62.34M,6.22%
06/08/2023,5.79,5.79,5.83,5.75,7.87M,0.35%
06/07/2023,5.77,5.89,5.96,5.77,14.96M,-1.37%
06/06/2023,5.85,5.85,5.96,5.83,19.03M,0.69%
06/05/2023,5.81,6.0,6.06,5.81,54.53M,-1.53%
06/04/2023,5.9,5.77,5.9,5.75,20.86M,3.33%
06/01/2023,5.71,5.74,5.77,5.69,7.39M,0.18%
05/31/2023,5.7,5.83,5.88,5.7,18.71M,-1.89%
05/30/2023,5.81,5.8,5.87,5.78,32.65M,0.69%
05/29/2023,5.77,5.82,5.85,5.72,5.18M,-0.69%
05/28/2023,5.81,5.71,5.84,5.66,10.50M,1.93%
05/25/2023,5.7,5.63,5.72,5.62,10.97M,1.24%
05/24/2023,5.63,5.59,5.64,5.55,6.02M,1.44%
05/23/2023,5.55,5.48,5.56,5.4,5.97M,1.46%
05/22/2023,5.47,5.53,5.6,5.38,9.54M,-0.55%
05/21/2023,5.5,5.51,5.59,5.48,4.54M,0.36%
05/18/2023,5.48,5.52,5.55,5.33,12.68M,-0.36%
05/17/2023,5.5,5.58,5.65,5.45,8.00M,-1.61%
05/16/2023,5.59,5.59,5.59,5.44,15.49M,0.54%
05/15/2023,5.56,5.8,5.82,5.53,15.56M,-3.81%
05/14/2023,5.78,5.78,5.8,5.72,10.09M,0.35%
05/11/2023,5.76,5.9,5.93,5.74,12.52M,-2.04%
05/10/2023,5.88,5.81,5.88,5.72,14.65M,1.38%
05/09/2023,5.8,5.99,6.02,5.8,27.61M,-2.52%
05/08/2023,5.95,5.78,5.99,5.78,16.22M,3.66%
05/07/2023,5.74,5.8,5.82,5.7,8.13M,-1.03%
05/03/2023,5.8,5.85,5.91,5.75,13.29M,-0.51%
05/02/2023,5.83,5.74,5.88,5.7,15.31M,1.75%
05/01/2023,5.73,5.85,5.92,5.7,17.76M,-2.05%
04/30/2023,5.85,5.99,6.06,5.77,36.51M,-1.85%
04/27/2023,5.96,5.9,6.06,5.88,47.10M,2.05%
04/26/2023,5.84,5.69,5.92,5.61,27.46M,3.18%
04/19/2023,5.66,5.66,5.77,5.62,21.85M,1.07%
04/18/2023,5.6,5.6,5.69,5.58,12.52M,0.36%
04/13/2023,5.58,5.55,5.65,5.54,8.73M,1.27%
04/12/2023,5.51,5.7,5.71,5.51,11.09M,-3.33%
04/11/2023,5.7,5.59,5.7,5.57,9.43M,2.33%
04/10/2023,5.57,5.48,5.6,5.46,9.02M,1.83%
04/09/2023,5.47,5.61,5.64,5.47,7.27M,-2.50%
04/06/2023,5.61,5.74,5.75,5.57,9.24M,-2.09%
04/05/2023,5.73,5.75,5.85,5.67,17.76M,0.00%
04/04/2023,5.73,5.8,5.84,5.64,14.94M,-1.21%
04/03/2023,5.8,5.69,5.85,5.66,22.73M,2.11%
04/02/2023,5.68,5.3,5.7,5.3,20.03M,7.17%
03/30/2023,5.3,5.46,5.61,5.28,13.91M,-2.57%
03/29/2023,5.44,5.3,5.48,5.29,11.44M,2.64%
03/28/2023,5.3,5.28,5.33,5.15,9.03M,0.57%
03/27/2023,5.27,5.42,5.47,5.24,12.39M,-2.04%
03/26/2023,5.38,5.07,5.44,5.06,15.23M,6.96%
03/23/2023,5.03,4.93,5.06,4.86,2.96M,2.03%
03/22/2023,4.93,5.1,5.14,4.91,8.17M,-2.76%
03/21/2023,5.07,4.87,5.08,4.85,13.54M,5.19%
03/20/2023,4.82,4.58,4.9,4.53,14.39M,5.47%
03/19/2023,4.57,4.72,4.72,4.4,4.67M,-3.18%
